player_id,activity_date,activity_date_key
P00457,2025-08-15,20250815
P00457,2024-12-18,20241218
P00457,2025-01-31,20250131
P00457,2025-09-28,20250928
P00457,2024-11-30,20241130
P00457,2025-06-23,20250623
P00458,2025-12-25,20251225
P00458,2025-10-19,20251019
P00458,2024-08-02,20240802
P00458,2025-05-22,20250522
P00459,2024-09-03,20240903
P00459,2025-09-10,20250910
P00459,2025-02-17,20250217
P00460,2024-11-12,20241112
P00460,2025-01-30,20250130
P00460,2025-11-20,20251120
P00460,2025-03-05,20250305
P00461,2025-10-20,20251020
P00461,2025-03-17,20250317
P00461,2025-07-06,20250706
P00462,2025-02-13,20250213
P00462,2025-01-12,20250112
P00462,2025-07-11,20250711
P00462,2024-10-12,20241012
P00462,2025-10-30,20251030
P00463,2025-05-19,20250519
P00463,2024-08-23,20240823
P00463,2025-08-09,20250809
P00464,2025-08-03,20250803
P00464,2024-09-23,20240923
P00464,2024-11-17,20241117
P00465,2025-03-13,20250313
P00466,2024-10-22,20241022
P00466,2025-08-20,20250820
P00466,2024-05-15,20240515
P00466,2025-01-31,20250131
P00466,2025-04-07,20250407
P00466,2024-06-26,20240626
P00467,2024-12-28,20241228
P00467,2025-02-23,20250223
P00467,2025-05-31,20250531
P00467,2025-12-13,20251213
P00467,2024-07-29,20240729
P00468,2025-12-26,20251226
P00468,2025-01-08,20250108
P00468,2025-02-06,20250206
P00469,2025-01-15,20250115
P00469,2025-03-24,20250324
P00470,2024-09-19,20240919
P00470,2025-12-09,20251209
P00470,2025-08-27,20250827
P00470,2024-10-21,20241021
P00470,2025-02-24,20250224
P00470,2025-07-27,20250727
P00470,2024-12-06,20241206
P00470,2024-07-14,20240714
P00470,2024-11-28,20241128
P00471,2024-06-06,20240606
P00471,2024-07-26,20240726
P00472,2025-02-09,20250209
P00472,2025-11-19,20251119
P00472,2025-06-30,20250630
P00472,2025-04-05,20250405
P00472,2025-01-23,20250123
P00472,2025-05-31,20250531
P00473,2025-05-07,20250507
P00473,2025-10-27,20251027
P00474,2025-01-07,20250107
P00474,2024-11-28,20241128
P00475,2025-11-07,20251107
P00475,2024-08-31,20240831
P00476,2025-11-04,20251104
P00476,2025-09-24,20250924
P00477,2025-12-05,20251205
P00478,2024-11-09,20241109
P00479,2025-08-03,20250803
P00479,2024-12-17,20241217
P00480,2025-01-25,20250125
P00480,2025-08-18,20250818
P00480,2024-11-04,20241104
P00480,2025-10-17,20251017
P00480,2025-02-18,20250218
P00480,2025-03-05,20250305
P00481,2024-10-28,20241028
P00481,2024-12-29,20241229
P00481,2025-04-15,20250415
P00481,2025-09-30,20250930
P00481,2025-08-19,20250819
P00481,2025-05-27,20250527
P00481,2025-10-22,20251022
P00481,2025-12-10,20251210
P00481,2024-09-29,20240929
P00481,2025-07-26,20250726
P00482,2025-07-31,20250731
P00482,2024-12-11,20241211
P00482,2025-12-16,20251216
P00483,2024-07-17,20240717
P00483,2025-04-13,20250413
P00483,2025-06-26,20250626
P00484,2025-05-29,20250529
P00485,2025-06-18,20250618
P00486,2025-11-17,20251117
P00486,2025-08-31,20250831
P00486,2024-12-12,20241212
P00486,2025-05-23,20250523
P00486,2025-04-22,20250422
P00486,2025-02-22,20250222
P00486,2024-10-30,20241030
P00486,2025-06-05,20250605
P00486,2025-09-11,20250911
P00486,2024-11-04,20241104
P00487,2025-11-21,20251121
P00487,2025-01-20,20250120
P00488,2025-11-10,20251110
P00488,2024-09-24,20240924
P00488,2024-05-23,20240523
P00489,2024-11-26,20241126
P00489,2025-04-26,20250426
P00490,2025-04-06,20250406
P00491,2024-12-16,20241216
P00491,2025-12-01,20251201
P00491,2024-09-13,20240913
P00491,2025-05-06,20250506
P00492,2025-10-10,20251010
P00492,2025-12-09,20251209
P00492,2024-10-31,20241031
P00492,2024-12-13,20241213
P00492,2025-07-03,20250703
P00492,2025-08-27,20250827
P00492,2025-06-18,20250618
P00492,2025-04-20,20250420
P00492,2025-05-02,20250502
P00492,2025-11-17,20251117
P00493,2025-03-01,20250301
P00493,2025-04-05,20250405
P00494,2024-06-20,20240620
P00494,2025-05-16,20250516
P00494,2025-12-21,20251221
P00494,2025-11-13,20251113
P00494,2025-03-23,20250323
P00494,2025-04-24,20250424
P00494,2024-10-31,20241031
P00494,2025-10-26,20251026
P00495,2025-01-24,20250124
P00495,2025-04-18,20250418
P00495,2025-03-14,20250314
P00495,2025-02-03,20250203
P00495,2025-09-02,20250902
P00495,2024-10-01,20241001
P00495,2025-07-18,20250718
P00495,2025-12-24,20251224
P00495,2024-11-09,20241109
P00496,2025-09-01,20250901
P00496,2025-11-02,20251102
P00496,2025-06-19,20250619
P00496,2025-08-14,20250814
P00496,2025-10-20,20251020
P00496,2024-12-10,20241210
P00496,2025-02-09,20250209
P00496,2025-05-10,20250510
P00496,2025-12-29,20251229
P00496,2024-11-06,20241106
P00497,2024-07-31,20240731
P00497,2024-10-23,20241023
P00498,2025-09-17,20250917
P00498,2024-07-12,20240712
P00499,2025-01-22,20250122
P00499,2025-07-29,20250729
P00499,2025-05-08,20250508
P00499,2025-11-03,20251103
P00499,2025-09-26,20250926
P00500,2025-11-16,20251116
P00500,2025-10-31,20251031
P00500,2025-03-16,20250316
P00500,2025-05-15,20250515
P00500,2025-08-06,20250806
P00500,2024-12-09,20241209
P00500,2025-12-07,20251207
P00500,2025-04-14,20250414
P00501,2025-03-09,20250309
P00501,2024-10-03,20241003
P00502,2025-12-02,20251202
P00502,2025-07-14,20250714
P00502,2025-10-03,20251003
P00502,2024-09-05,20240905
P00503,2025-09-17,20250917
P00503,2024-09-09,20240909
P00503,2025-05-20,20250520
P00503,2024-08-02,20240802
P00503,2024-06-24,20240624
P00503,2025-01-18,20250118
P00503,2024-10-21,20241021
P00503,2025-08-27,20250827
P00503,2024-07-22,20240722
P00503,2025-07-11,20250711
P00504,2025-07-06,20250706
P00504,2025-10-25,20251025
P00504,2025-01-19,20250119
P00504,2025-11-16,20251116
P00504,2025-06-21,20250621
P00504,2025-09-02,20250902
P00505,2025-04-07,20250407
P00505,2024-10-04,20241004
P00505,2025-02-03,20250203
P00505,2024-07-15,20240715
P00505,2025-01-08,20250108
P00505,2024-11-03,20241103
P00505,2025-09-29,20250929
P00505,2024-09-30,20240930
P00506,2024-07-26,20240726
P00506,2024-10-16,20241016
P00506,2025-09-04,20250904
P00506,2024-12-01,20241201
P00506,2025-11-20,20251120
P00506,2025-08-13,20250813
P00507,2024-06-16,20240616
P00507,2025-03-31,20250331
P00507,2025-08-05,20250805
P00507,2024-07-23,20240723
P00507,2025-04-27,20250427
P00507,2025-05-06,20250506
P00507,2025-10-26,20251026
P00507,2024-10-02,20241002
P00508,2024-06-06,20240606
P00508,2024-10-21,20241021
P00509,2025-08-10,20250810
P00509,2024-12-01,20241201
P00509,2024-11-04,20241104
P00509,2025-10-25,20251025
P00509,2024-09-12,20240912
P00509,2025-04-09,20250409
P00510,2025-10-23,20251023
P00510,2024-08-30,20240830
P00510,2025-06-22,20250622
P00510,2025-09-29,20250929
P00510,2024-06-22,20240622
P00510,2025-08-01,20250801
P00510,2025-07-29,20250729
P00510,2025-11-16,20251116
P00510,2025-03-05,20250305
P00510,2024-12-26,20241226
P00511,2025-10-23,20251023
P00511,2025-07-19,20250719
P00511,2025-11-14,20251114
P00512,2025-12-06,20251206
P00512,2025-06-06,20250606
P00512,2025-04-23,20250423
P00512,2025-08-25,20250825
P00512,2025-07-12,20250712
P00512,2025-05-23,20250523
P00512,2025-10-30,20251030
P00512,2024-12-01,20241201
P00513,2025-08-24,20250824
P00514,2024-09-29,20240929
P00514,2025-05-12,20250512
P00515,2025-10-17,20251017
P00515,2025-07-30,20250730
P00515,2025-11-14,20251114
P00515,2025-08-09,20250809
P00516,2024-09-16,20240916
P00516,2024-06-23,20240623
P00516,2025-06-13,20250613
P00516,2024-02-08,20240208
P00516,2024-07-09,20240709
P00517,2025-06-18,20250618
P00517,2025-09-16,20250916
P00517,2024-06-20,20240620
P00517,2025-07-22,20250722
P00517,2025-02-04,20250204
P00517,2024-02-25,20240225
P00517,2024-04-20,20240420
P00517,2025-08-06,20250806
P00517,2025-12-06,20251206
P00517,2025-03-26,20250326
P00518,2025-07-20,20250720
P00518,2025-06-13,20250613
P00519,2024-05-03,20240503
P00519,2025-01-15,20250115
P00519,2024-02-01,20240201
P00520,2025-12-01,20251201
P00520,2025-05-20,20250520
P00520,2024-08-14,20240814
P00520,2025-06-04,20250604
P00521,2025-06-17,20250617
P00521,2025-07-24,20250724
P00521,2025-01-12,20250112
P00521,2025-02-13,20250213
P00521,2025-12-30,20251230
P00521,2024-11-12,20241112
P00521,2025-11-14,20251114
P00521,2025-08-10,20250810
P00522,2025-01-26,20250126
P00522,2024-09-30,20240930
P00522,2025-07-07,20250707
P00522,2025-05-04,20250504
P00522,2025-11-29,20251129
P00522,2025-12-24,20251224
P00522,2025-09-20,20250920
P00522,2025-08-07,20250807
P00523,2024-11-26,20241126
P00523,2024-08-11,20240811
P00524,2025-11-12,20251112
P00524,2024-08-11,20240811
P00524,2025-05-02,20250502
P00524,2024-03-18,20240318
P00525,2024-12-24,20241224
P00526,2025-10-22,20251022
P00526,2025-09-23,20250923
P00526,2025-02-08,20250208
P00526,2025-06-02,20250602
P00526,2025-04-06,20250406
P00526,2024-12-31,20241231
P00526,2025-12-22,20251222
P00527,2025-01-14,20250114
P00527,2025-07-03,20250703
P00528,2025-12-15,20251215
P00528,2025-01-31,20250131
P00529,2025-05-27,20250527
P00530,2025-03-25,20250325
P00530,2025-04-23,20250423
P00530,2024-07-27,20240727
P00530,2024-05-17,20240517
P00531,2025-08-24,20250824
P00531,2025-06-29,20250629
P00531,2025-05-03,20250503
P00531,2024-05-20,20240520
P00531,2024-11-10,20241110
P00532,2025-07-14,20250714
P00533,2025-11-21,20251121
P00534,2025-05-05,20250505
P00534,2025-04-30,20250430
P00534,2025-06-05,20250605
P00534,2024-11-20,20241120
P00534,2024-12-22,20241222
P00534,2025-01-05,20250105
P00534,2025-11-27,20251127
P00534,2025-03-04,20250304
P00534,2025-10-29,20251029
P00534,2025-08-09,20250809
P00535,2025-06-24,20250624
P00535,2025-02-19,20250219
P00535,2024-10-20,20241020
P00535,2024-07-03,20240703
P00535,2025-04-10,20250410
P00535,2024-05-02,20240502
P00536,2025-02-08,20250208
P00536,2025-01-19,20250119
P00537,2024-09-10,20240910
P00537,2024-11-24,20241124
P00537,2025-12-12,20251212
P00538,2025-01-08,20250108
P00539,2025-08-01,20250801
P00539,2025-06-25,20250625
P00539,2024-12-02,20241202
P00539,2025-09-07,20250907
P00539,2025-03-10,20250310
P00539,2025-05-20,20250520
P00539,2025-11-07,20251107
P00539,2025-01-24,20250124
P00540,2025-11-03,20251103
P00540,2025-01-25,20250125
P00540,2024-06-10,20240610
P00540,2025-02-27,20250227
P00540,2025-07-27,20250727
P00540,2025-04-15,20250415
P00540,2024-12-22,20241222
P00540,2024-07-27,20240727
P00541,2025-12-17,20251217
P00541,2024-12-18,20241218
P00542,2024-07-20,20240720
P00542,2025-04-04,20250404
P00542,2025-06-01,20250601
P00542,2024-08-26,20240826
P00542,2024-12-16,20241216
P00543,2025-01-14,20250114
P00543,2025-11-11,20251111
P00543,2024-09-07,20240907
P00544,2024-10-12,20241012
P00545,2025-08-09,20250809
P00545,2024-12-30,20241230
P00545,2025-02-22,20250222
P00545,2025-12-15,20251215
P00545,2024-04-05,20240405
P00546,2024-06-27,20240627
P00547,2025-04-04,20250404
P00548,2025-06-11,20250611
P00548,2024-07-20,20240720
P00548,2025-01-09,20250109
P00548,2025-12-10,20251210
P00548,2024-12-17,20241217
P00548,2024-06-12,20240612
P00549,2025-05-31,20250531
P00549,2025-12-30,20251230
P00549,2024-12-25,20241225
P00549,2024-11-15,20241115
P00549,2024-07-18,20240718
P00549,2025-02-03,20250203
P00550,2024-11-22,20241122
P00550,2024-12-12,20241212
P00550,2025-03-28,20250328
P00551,2025-12-27,20251227
P00551,2024-12-29,20241229
P00552,2025-11-28,20251128
P00552,2025-08-08,20250808
P00552,2025-09-11,20250911
P00552,2025-01-16,20250116
P00552,2024-12-09,20241209
P00552,2024-09-03,20240903
P00552,2024-10-05,20241005
P00552,2024-04-20,20240420
P00552,2024-05-14,20240514
P00552,2024-02-28,20240228
P00553,2025-08-24,20250824
P00553,2024-10-28,20241028
P00554,2024-09-15,20240915
P00554,2025-07-24,20250724
P00555,2024-04-12,20240412
P00555,2024-12-18,20241218
P00555,2024-10-16,20241016
P00555,2024-02-12,20240212
P00555,2025-02-20,20250220
P00555,2025-08-13,20250813
P00556,2024-12-15,20241215
P00556,2024-11-04,20241104
P00556,2025-01-13,20250113
P00556,2025-08-27,20250827
P00556,2025-09-12,20250912
P00556,2025-06-05,20250605
P00557,2025-06-24,20250624
P00558,2025-12-29,20251229
P00558,2025-06-17,20250617
P00558,2025-03-21,20250321
P00558,2025-09-28,20250928
P00558,2025-04-22,20250422
P00558,2025-11-24,20251124
P00558,2025-01-29,20250129
P00558,2025-07-17,20250717
P00558,2025-05-21,20250521
P00558,2025-10-19,20251019
P00559,2025-05-30,20250530
P00559,2025-07-23,20250723
P00559,2025-11-21,20251121
P00559,2024-12-05,20241205
P00559,2025-12-06,20251206
P00559,2025-03-07,20250307
P00559,2025-02-26,20250226
P00559,2025-01-10,20250110
P00559,2025-10-16,20251016
P00559,2025-08-08,20250808
P00560,2025-08-28,20250828
P00560,2025-01-29,20250129
P00560,2024-11-14,20241114
P00561,2025-07-12,20250712
P00561,2025-10-29,20251029
P00561,2025-12-12,20251212
P00561,2025-05-16,20250516
P00561,2025-06-15,20250615
P00561,2025-11-29,20251129
P00561,2025-03-13,20250313
P00562,2024-04-07,20240407
P00562,2024-08-21,20240821
P00563,2024-12-19,20241219
P00563,2025-03-03,20250303
P00563,2024-10-09,20241009
P00563,2024-09-04,20240904
P00563,2024-03-31,20240331
P00563,2025-08-17,20250817
P00563,2025-07-17,20250717
P00563,2025-02-23,20250223
P00564,2024-09-05,20240905
P00564,2025-12-01,20251201
P00564,2025-05-09,20250509
P00564,2024-08-17,20240817
P00565,2025-11-20,20251120
P00565,2025-01-09,20250109
P00566,2025-05-20,20250520
P00566,2025-11-28,20251128
P00567,2024-02-02,20240202
P00567,2024-12-24,20241224
P00567,2025-06-05,20250605
P00567,2025-10-16,20251016
P00567,2025-12-07,20251207
P00567,2024-04-01,20240401
P00567,2024-09-28,20240928
P00567,2024-05-26,20240526
P00568,2025-04-19,20250419
P00568,2025-06-08,20250608
P00569,2025-12-13,20251213
P00569,2025-04-13,20250413
P00569,2024-08-11,20240811
P00569,2025-08-11,20250811
P00569,2024-12-16,20241216
P00569,2024-11-15,20241115
P00570,2025-04-17,20250417
P00570,2025-08-26,20250826
P00570,2025-10-03,20251003
P00571,2025-11-16,20251116
P00572,2025-10-12,20251012
P00572,2025-12-12,20251212
P00572,2025-02-19,20250219
P00573,2025-02-08,20250208
P00573,2024-12-13,20241213
P00573,2025-03-21,20250321
P00574,2025-02-22,20250222
P00574,2025-04-17,20250417
P00575,2025-08-21,20250821
P00576,2024-04-13,20240413
P00576,2024-02-29,20240229
P00576,2025-09-19,20250919
P00576,2024-12-15,20241215
P00576,2025-08-08,20250808
P00576,2024-03-23,20240323
P00576,2024-05-21,20240521
P00576,2025-11-10,20251110
P00577,2025-11-01,20251101
P00577,2025-10-26,20251026
P00577,2025-12-29,20251229
P00577,2025-08-29,20250829
P00577,2025-07-19,20250719
P00577,2025-06-12,20250612
P00577,2025-03-08,20250308
P00577,2025-01-06,20250106
P00578,2025-10-29,20251029
P00578,2025-08-24,20250824
P00578,2024-10-22,20241022
P00579,2025-08-17,20250817
P00579,2024-06-09,20240609
P00579,2024-09-20,20240920
P00580,2024-11-08,20241108
P00580,2024-06-23,20240623
P00580,2025-07-05,20250705
P00581,2025-05-26,20250526
P00582,2024-12-27,20241227
P00583,2025-05-08,20250508
P00583,2025-07-12,20250712
P00583,2025-09-09,20250909
P00583,2025-04-06,20250406
P00583,2024-10-26,20241026
P00583,2024-07-18,20240718
P00583,2025-02-02,20250202
P00584,2025-09-11,20250911
P00585,2025-12-14,20251214
P00585,2024-06-22,20240622
P00585,2025-06-23,20250623
P00585,2024-04-08,20240408
P00585,2025-09-13,20250913
P00585,2025-08-23,20250823
P00585,2024-02-19,20240219
P00585,2024-10-22,20241022
P00585,2024-11-05,20241105
P00585,2025-10-31,20251031
P00586,2024-10-25,20241025
P00586,2024-12-25,20241225
P00586,2025-10-29,20251029
P00586,2024-09-17,20240917
P00586,2025-11-21,20251121
P00587,2024-05-25,20240525
P00587,2024-10-24,20241024
P00587,2024-06-16,20240616
P00588,2025-08-08,20250808
P00588,2025-03-13,20250313
P00589,2025-12-01,20251201
P00589,2025-02-13,20250213
P00589,2024-04-14,20240414
P00589,2024-11-27,20241127
P00589,2024-09-06,20240906
P00589,2025-10-27,20251027
P00589,2025-09-06,20250906
P00589,2025-08-01,20250801
P00590,2024-07-22,20240722
P00590,2025-09-19,20250919
P00590,2025-01-09,20250109
P00590,2025-08-29,20250829
P00590,2025-07-20,20250720
P00590,2024-11-10,20241110
P00591,2025-10-21,20251021
P00591,2025-04-30,20250430
P00591,2025-02-28,20250228
P00591,2024-10-04,20241004
P00591,2025-09-26,20250926
P00591,2024-11-02,20241102
P00591,2025-06-08,20250608
P00591,2024-09-10,20240910
P00591,2025-11-16,20251116
P00592,2025-03-15,20250315
P00592,2025-12-27,20251227
P00592,2024-05-09,20240509
P00593,2025-02-22,20250222
P00593,2024-12-05,20241205
P00593,2024-08-28,20240828
P00593,2025-11-19,20251119
P00594,2025-12-10,20251210
P00594,2024-06-23,20240623
P00594,2025-09-06,20250906
P00594,2024-08-16,20240816
P00594,2025-10-02,20251002
P00594,2025-04-24,20250424
P00594,2024-07-17,20240717
P00595,2025-11-15,20251115
P00595,2025-09-02,20250902
P00595,2025-06-29,20250629
P00595,2025-12-30,20251230
P00595,2025-03-30,20250330
P00595,2024-11-17,20241117
P00595,2025-01-07,20250107
P00595,2025-05-13,20250513
P00595,2024-08-01,20240801
P00596,2025-04-01,20250401
P00596,2024-10-11,20241011
P00596,2025-07-26,20250726
P00596,2024-09-23,20240923
P00596,2025-01-18,20250118
P00596,2025-08-16,20250816
P00597,2025-02-02,20250202
P00597,2025-06-07,20250607
P00597,2024-11-17,20241117
P00598,2025-01-18,20250118
P00599,2025-01-03,20250103
P00599,2024-06-05,20240605
P00599,2025-05-26,20250526
P00599,2025-04-15,20250415
P00599,2025-10-19,20251019
P00599,2025-11-16,20251116
P00599,2025-06-08,20250608
P00599,2024-10-13,20241013
P00599,2024-11-16,20241116
P00600,2025-08-25,20250825
P00601,2025-03-19,20250319
P00601,2025-01-03,20250103
P00601,2025-08-12,20250812
P00601,2024-11-22,20241122
P00601,2024-04-05,20240405
P00601,2025-09-10,20250910
P00601,2024-07-09,20240709
P00602,2025-03-12,20250312
P00602,2024-02-27,20240227
P00602,2024-09-09,20240909
P00602,2024-05-25,20240525
P00602,2024-07-10,20240710
P00602,2025-02-03,20250203
P00603,2024-11-28,20241128
P00604,2025-06-06,20250606
P00605,2024-11-16,20241116
P00605,2025-11-23,20251123
P00606,2024-03-04,20240304
P00607,2024-07-21,20240721
P00607,2025-06-27,20250627
P00607,2025-05-27,20250527
P00607,2025-03-08,20250308
P00607,2025-10-24,20251024
P00607,2024-12-05,20241205
P00607,2024-09-30,20240930
P00607,2025-01-26,20250126
P00608,2024-06-27,20240627
P00608,2025-11-20,20251120
P00608,2025-06-18,20250618
P00609,2024-09-25,20240925
P00609,2025-03-05,20250305
P00609,2025-02-05,20250205
P00609,2025-12-29,20251229
P00609,2025-05-28,20250528
P00610,2025-03-21,20250321
P00610,2025-12-22,20251222
P00610,2024-06-16,20240616
P00610,2024-10-19,20241019
P00610,2025-09-16,20250916
P00611,2025-12-07,20251207
P00611,2025-03-19,20250319
P00611,2025-08-25,20250825
P00611,2025-11-06,20251106
P00611,2024-11-21,20241121
P00611,2025-05-24,20250524
P00611,2024-12-24,20241224
P00611,2025-01-28,20250128
P00611,2025-06-28,20250628
P00611,2025-10-19,20251019
P00612,2025-03-19,20250319
P00612,2024-05-27,20240527
P00612,2025-09-09,20250909
P00612,2024-08-23,20240823
P00612,2024-09-07,20240907
P00613,2025-05-25,20250525
P00613,2025-10-30,20251030
P00613,2025-06-27,20250627
P00614,2025-06-17,20250617
P00614,2024-08-17,20240817
P00614,2024-09-10,20240910
P00615,2025-07-07,20250707
P00615,2025-11-11,20251111
P00615,2024-11-25,20241125
P00616,2025-08-09,20250809
P00616,2025-02-26,20250226
P00616,2024-08-18,20240818
P00616,2024-06-21,20240621
P00616,2025-07-14,20250714
P00616,2025-01-20,20250120
P00616,2025-03-25,20250325
P00616,2024-12-04,20241204
P00616,2024-07-08,20240708
P00617,2025-11-04,20251104
P00617,2025-05-01,20250501
P00617,2025-03-04,20250304
P00617,2025-12-04,20251204
P00617,2025-01-26,20250126
P00617,2025-06-04,20250604
P00617,2024-12-17,20241217
P00617,2025-02-09,20250209
P00617,2025-04-30,20250430
P00618,2025-10-03,20251003
P00618,2024-08-24,20240824
P00618,2025-02-28,20250228
P00618,2025-03-10,20250310
P00618,2024-06-09,20240609
P00618,2025-01-13,20250113
P00618,2025-07-16,20250716
P00619,2025-05-27,20250527
P00619,2025-02-05,20250205
P00619,2025-01-17,20250117
P00619,2025-12-07,20251207
P00619,2025-09-06,20250906
P00619,2025-08-02,20250802
P00619,2025-11-11,20251111
P00619,2025-10-07,20251007
P00619,2025-07-22,20250722
P00619,2025-04-21,20250421
P00620,2025-01-05,20250105
P00620,2025-02-12,20250212
P00620,2025-08-31,20250831
P00620,2025-09-11,20250911
P00620,2025-12-13,20251213
P00620,2025-07-16,20250716
P00621,2025-02-15,20250215
P00622,2025-08-09,20250809
P00622,2025-03-07,20250307
P00622,2025-12-16,20251216
P00622,2025-10-03,20251003
P00622,2024-10-29,20241029
P00622,2024-12-19,20241219
P00623,2025-08-01,20250801
P00623,2024-11-03,20241103
P00624,2025-01-30,20250130
P00624,2025-02-27,20250227
P00624,2025-03-12,20250312
P00625,2025-02-10,20250210
P00626,2024-05-06,20240506
P00626,2025-07-16,20250716
P00626,2024-11-18,20241118
P00626,2025-04-17,20250417
P00627,2025-03-05,20250305
P00627,2025-08-15,20250815
P00627,2024-10-18,20241018
P00627,2024-12-04,20241204
P00627,2024-11-19,20241119
P00627,2025-09-20,20250920
P00627,2025-04-26,20250426
P00627,2025-01-07,20250107
P00627,2025-06-26,20250626
P00627,2025-05-08,20250508
P00628,2025-11-22,20251122
P00628,2024-06-17,20240617
P00628,2025-10-27,20251027
P00628,2025-03-04,20250304
P00628,2025-09-13,20250913
P00628,2025-06-08,20250608
P00628,2025-04-19,20250419
P00628,2025-12-05,20251205
P00629,2024-12-10,20241210
P00629,2025-04-02,20250402
P00629,2024-09-12,20240912
P00629,2025-05-23,20250523
P00629,2025-10-06,20251006
P00630,2025-03-26,20250326
P00631,2025-12-09,20251209
P00631,2025-07-24,20250724
P00632,2024-12-12,20241212
P00632,2025-08-30,20250830
P00632,2025-12-27,20251227
P00633,2025-08-14,20250814
P00633,2024-12-03,20241203
P00633,2024-10-13,20241013
P00634,2025-02-14,20250214
P00634,2024-08-12,20240812
P00634,2025-03-17,20250317
P00635,2025-07-29,20250729
P00635,2025-11-10,20251110
P00635,2025-06-18,20250618
P00635,2025-12-16,20251216
P00635,2025-10-05,20251005
P00635,2025-01-08,20250108
P00635,2024-10-14,20241014
P00635,2024-09-05,20240905
P00636,2025-07-03,20250703
P00636,2025-08-30,20250830
P00636,2025-10-31,20251031
P00636,2024-12-08,20241208
P00637,2025-03-17,20250317
P00637,2024-01-16,20240116
P00637,2025-05-09,20250509
P00638,2025-05-27,20250527
P00638,2025-10-24,20251024
P00638,2025-02-19,20250219
P00638,2024-11-07,20241107
P00639,2025-05-25,20250525
P00639,2024-10-09,20241009
P00639,2024-12-20,20241220
P00640,2025-04-04,20250404
P00640,2024-12-25,20241225
P00640,2025-07-10,20250710
P00641,2025-08-10,20250810
P00641,2024-10-04,20241004
P00642,2025-06-22,20250622
P00642,2025-10-21,20251021
P00642,2025-11-04,20251104
P00642,2025-02-14,20250214
P00642,2025-07-13,20250713
P00642,2025-12-01,20251201
P00642,2024-08-16,20240816
P00642,2025-03-23,20250323
P00643,2025-08-22,20250822
P00643,2025-04-26,20250426
P00643,2025-01-21,20250121
P00644,2024-07-09,20240709
P00644,2025-09-05,20250905
P00644,2025-02-14,20250214
P00644,2025-08-05,20250805
P00644,2024-08-08,20240808
P00644,2025-04-07,20250407
P00644,2025-11-13,20251113
P00644,2024-05-13,20240513
P00644,2025-01-08,20250108
P00645,2024-10-16,20241016
P00645,2025-11-23,20251123
P00645,2024-05-16,20240516
P00645,2024-08-29,20240829
P00645,2025-12-12,20251212
P00646,2024-12-06,20241206
P00647,2025-03-22,20250322
P00647,2025-08-12,20250812
P00647,2025-10-17,20251017
P00647,2024-12-28,20241228
P00648,2025-03-01,20250301
P00649,2025-02-18,20250218
P00649,2024-03-02,20240302
P00649,2024-06-25,20240625
P00649,2024-02-15,20240215
P00649,2025-07-30,20250730
P00649,2024-10-26,20241026
P00649,2024-09-19,20240919
P00649,2024-05-15,20240515
P00649,2025-12-26,20251226
P00649,2024-11-20,20241120
P00650,2025-12-06,20251206
P00650,2025-05-10,20250510
P00650,2025-07-02,20250702
P00650,2025-01-24,20250124
P00650,2025-08-06,20250806
P00650,2025-02-28,20250228
P00650,2025-03-28,20250328
P00651,2024-12-22,20241222
P00651,2025-02-23,20250223
P00651,2025-03-19,20250319
P00651,2024-09-04,20240904
P00651,2025-06-24,20250624
P00652,2025-02-08,20250208
P00652,2025-05-07,20250507
P00652,2024-11-23,20241123
P00652,2024-08-04,20240804
P00652,2025-06-18,20250618
P00652,2025-07-05,20250705
P00652,2025-04-16,20250416
P00653,2025-10-02,20251002
P00653,2025-03-11,20250311
P00653,2024-12-31,20241231
P00653,2025-05-11,20250511
P00653,2025-11-24,20251124
P00653,2025-08-22,20250822
P00654,2025-06-02,20250602
P00654,2025-10-13,20251013
P00654,2025-11-01,20251101
P00654,2024-08-26,20240826
P00654,2024-04-28,20240428
P00654,2024-09-19,20240919
P00654,2024-06-11,20240611
P00654,2024-07-05,20240705
P00655,2025-10-19,20251019
P00655,2024-06-05,20240605
P00655,2024-09-23,20240923
P00656,2025-10-19,20251019
P00656,2024-02-13,20240213
P00656,2025-09-05,20250905
P00657,2024-06-17,20240617
P00658,2024-12-22,20241222
P00658,2024-11-20,20241120
P00658,2025-11-22,20251122
P00658,2024-08-15,20240815
P00658,2024-10-20,20241020
P00658,2025-01-23,20250123
P00658,2025-10-09,20251009
P00658,2024-07-03,20240703
P00658,2025-04-03,20250403
P00658,2025-09-02,20250902
P00659,2025-05-07,20250507
P00660,2024-08-24,20240824
P00660,2025-03-20,20250320
P00660,2024-10-14,20241014
P00660,2025-09-24,20250924
P00660,2025-11-24,20251124
P00660,2024-09-07,20240907
P00661,2025-11-15,20251115
P00662,2024-11-18,20241118
P00662,2025-08-12,20250812
P00662,2025-07-19,20250719
P00663,2024-08-07,20240807
P00663,2025-04-26,20250426
P00664,2025-10-21,20251021
P00664,2025-11-16,20251116
P00664,2025-03-01,20250301
P00665,2024-07-16,20240716
P00666,2025-10-06,20251006
P00667,2025-07-17,20250717
P00667,2024-12-27,20241227
P00667,2025-10-18,20251018
P00668,2025-04-01,20250401
P00669,2024-10-09,20241009
P00670,2025-08-04,20250804
P00671,2025-07-20,20250720
P00671,2025-08-17,20250817
P00671,2024-11-10,20241110
P00672,2024-12-07,20241207
P00672,2024-09-15,20240915
P00672,2025-06-11,20250611
P00672,2025-07-24,20250724
