bonus_id,user_id,bonus_type_id,award_ts,award_date_id,bonus_amount,is_redeemed_flag,redeem_ts,redeem_date_id
BON00002564,U0002662,1,2025-04-12 10:00:00,20250412,200.0,0,,
BON00002565,U0001604,1,2023-08-05 21:00:00,20230805,200.0,0,,
BON00002566,U0000954,4,2023-04-06 21:00:00,20230406,500.0,0,,
BON00002567,U0000945,1,2023-10-20 06:00:00,20231020,50.0,1,2023-11-01 07:10:16,20231101.0
BON00002568,U0003788,2,2020-09-28 06:00:00,20200928,500.0,0,,
BON00002569,U0002799,2,2025-12-24 11:00:00,20251224,10000.0,1,2025-12-25 17:06:23,20251225.0
BON00002570,U0001877,1,2024-01-09 00:00:00,20240109,200.0,0,,
BON00002571,U0000495,2,2025-02-01 15:00:00,20250201,5000.0,1,2025-02-12 23:17:22,20250212.0
BON00002572,U0000201,1,2021-10-02 22:00:00,20211002,100.0,1,2021-10-05 15:45:38,20211005.0
BON00002573,U0002938,5,2020-12-08 23:00:00,20201208,20000.0,0,,
BON00002574,U0001047,1,2024-08-09 17:00:00,20240809,20.0,1,2024-08-16 09:36:37,20240816.0
BON00002575,U0001990,2,2020-03-16 09:00:00,20200316,10000.0,1,2020-03-19 09:14:17,20200319.0
BON00002576,U0003549,2,2021-03-17 13:00:00,20210317,1000.0,1,2021-03-17 17:53:22,20210317.0
BON00002577,U0000733,4,2020-11-15 02:00:00,20201115,500.0,1,2020-11-24 01:59:28,20201124.0
BON00002578,U0000600,1,2020-11-19 17:00:00,20201119,20.0,1,2020-11-21 08:47:43,20201121.0
BON00002579,U0003188,1,2020-07-22 21:00:00,20200722,200.0,0,,
BON00002580,U0000801,1,2023-09-03 12:00:00,20230903,20.0,0,,
BON00002581,U0002751,3,2025-09-17 20:00:00,20250917,500.0,1,2025-09-24 16:34:41,20250924.0
BON00002582,U0002927,3,2024-04-19 06:00:00,20240419,1000.0,1,2024-05-02 21:05:20,20240502.0
BON00002583,U0001908,1,2023-02-01 17:00:00,20230201,100.0,1,2023-02-06 07:32:20,20230206.0
BON00002584,U0001559,4,2022-09-27 12:00:00,20220927,500.0,0,,
BON00002585,U0002811,2,2023-11-14 01:00:00,20231114,500.0,0,,
BON00002586,U0002185,1,2023-04-19 12:00:00,20230419,50.0,1,2023-05-04 19:03:47,20230504.0
BON00002587,U0001812,1,2024-07-20 03:00:00,20240720,20.0,0,,
BON00002588,U0003390,3,2023-12-28 20:00:00,20231228,500.0,0,,
BON00002589,U0003768,2,2025-04-06 01:00:00,20250406,500.0,1,2025-04-08 20:55:00,20250408.0
BON00002590,U0003761,1,2019-06-01 20:00:00,20190601,50.0,1,2019-06-04 06:13:30,20190604.0
BON00002591,U0003862,1,2019-04-15 14:00:00,20190415,100.0,1,2019-04-22 17:47:56,20190422.0
BON00002592,U0002783,1,2024-07-10 07:00:00,20240710,50.0,0,,
BON00002593,U0001299,2,2024-11-29 20:00:00,20241129,10000.0,1,2024-12-04 17:14:29,20241204.0
BON00002594,U0001142,2,2023-02-03 03:00:00,20230203,10000.0,0,,
BON00002595,U0003533,2,2024-05-16 05:00:00,20240516,500.0,1,2024-05-24 04:40:09,20240524.0
BON00002596,U0002184,4,2021-05-12 20:00:00,20210512,1000.0,0,,
BON00002597,U0000080,3,2022-10-16 01:00:00,20221016,200.0,0,,
BON00002598,U0001430,1,2023-11-09 21:00:00,20231109,100.0,1,2023-11-26 15:35:37,20231126.0
BON00002599,U0000357,1,2025-07-16 03:00:00,20250716,50.0,1,2025-07-18 14:09:30,20250718.0
BON00002600,U0002371,2,2025-08-06 02:00:00,20250806,5000.0,1,2025-08-08 21:23:25,20250808.0
BON00002601,U0003792,2,2025-04-27 03:00:00,20250427,10000.0,0,,
BON00002602,U0002944,1,2023-02-18 19:00:00,20230218,20.0,1,2023-02-25 08:09:45,20230225.0
BON00002603,U0003486,1,2020-09-05 05:00:00,20200905,50.0,1,2020-09-26 19:31:34,20200926.0
BON00002604,U0003832,2,2021-01-23 19:00:00,20210123,1000.0,1,2021-02-01 12:58:18,20210201.0
BON00002605,U0003537,1,2020-08-20 08:00:00,20200820,200.0,1,2020-09-03 11:46:17,20200903.0
BON00002606,U0002799,1,2023-05-08 12:00:00,20230508,50.0,1,2023-05-20 11:26:47,20230520.0
BON00002607,U0003429,2,2022-09-08 04:00:00,20220908,1000.0,0,,
BON00002608,U0003484,1,2025-12-13 23:00:00,20251213,100.0,0,,
BON00002609,U0003560,2,2020-09-15 00:00:00,20200915,5000.0,1,2020-09-17 19:10:38,20200917.0
BON00002610,U0002554,1,2025-07-27 08:00:00,20250727,20.0,1,2025-08-11 00:59:43,20250811.0
BON00002611,U0000264,1,2022-09-25 06:00:00,20220925,100.0,0,,
BON00002612,U0003293,3,2025-09-27 06:00:00,20250927,2000.0,1,2025-10-01 21:42:17,20251001.0
BON00002613,U0003299,5,2025-09-07 07:00:00,20250907,10000.0,1,2025-09-24 00:15:11,20250924.0
BON00002614,U0002975,2,2025-04-01 04:00:00,20250401,1000.0,1,2025-04-10 10:09:39,20250410.0
BON00002615,U0001331,2,2020-12-24 15:00:00,20201224,1000.0,1,2020-12-24 17:16:37,20201224.0
BON00002616,U0001005,2,2024-09-03 15:00:00,20240903,10000.0,1,2024-09-07 10:15:21,20240907.0
BON00002617,U0002029,2,2019-01-10 09:00:00,20190110,5000.0,1,2019-01-17 07:15:05,20190117.0
BON00002618,U0000532,1,2025-08-19 21:00:00,20250819,50.0,0,,
BON00002619,U0002862,3,2021-11-21 19:00:00,20211121,2000.0,1,2021-11-25 16:03:07,20211125.0
BON00002620,U0003237,3,2019-09-26 07:00:00,20190926,200.0,0,,
BON00002621,U0000744,1,2019-06-11 22:00:00,20190611,100.0,1,2019-06-12 02:54:53,20190612.0
BON00002622,U0002620,1,2021-09-16 03:00:00,20210916,50.0,0,,
BON00002623,U0001927,5,2022-07-21 09:00:00,20220721,5000.0,1,2022-07-23 01:37:07,20220723.0
BON00002624,U0003331,1,2024-09-28 21:00:00,20240928,100.0,1,2024-10-28 21:00:00,20241028.0
BON00002625,U0000439,4,2021-04-13 14:00:00,20210413,500.0,1,2021-05-01 04:19:04,20210501.0
BON00002626,U0000801,5,2025-09-19 11:00:00,20250919,2000.0,0,,
BON00002627,U0000911,5,2023-11-25 02:00:00,20231125,10000.0,0,,
BON00002628,U0003453,3,2025-11-18 04:00:00,20251118,2000.0,0,,
BON00002629,U0002707,1,2022-11-06 10:00:00,20221106,20.0,0,,
BON00002630,U0003164,3,2025-01-23 07:00:00,20250123,200.0,0,,
BON00002631,U0001073,1,2023-03-15 08:00:00,20230315,100.0,1,2023-03-16 03:23:08,20230316.0
BON00002632,U0000081,1,2025-07-12 04:00:00,20250712,20.0,1,2025-07-15 05:16:52,20250715.0
BON00002633,U0002440,5,2021-01-19 10:00:00,20210119,5000.0,0,,
BON00002634,U0000509,1,2025-08-13 23:00:00,20250813,100.0,0,,
BON00002635,U0001613,1,2021-05-07 22:00:00,20210507,20.0,1,2021-05-13 14:12:53,20210513.0
BON00002636,U0002938,2,2021-08-26 17:00:00,20210826,500.0,1,2021-08-29 12:07:32,20210829.0
BON00002637,U0001075,1,2019-10-18 16:00:00,20191018,50.0,1,2019-10-27 05:43:22,20191027.0
BON00002638,U0003426,3,2024-11-06 10:00:00,20241106,2000.0,1,2024-11-11 08:33:53,20241111.0
BON00002639,U0001816,4,2019-01-22 18:00:00,20190122,1000.0,1,2019-02-06 18:47:54,20190206.0
BON00002640,U0003491,1,2019-08-22 10:00:00,20190822,20.0,0,,
BON00002641,U0000233,3,2023-02-26 13:00:00,20230226,1000.0,1,2023-03-08 17:26:34,20230308.0
BON00002642,U0001648,2,2023-09-27 10:00:00,20230927,10000.0,1,2023-09-27 20:36:32,20230927.0
BON00002643,U0001407,2,2024-06-08 14:00:00,20240608,10000.0,1,2024-06-10 07:43:19,20240610.0
BON00002644,U0002881,3,2021-05-03 02:00:00,20210503,200.0,1,2021-05-17 08:40:38,20210517.0
BON00002645,U0001249,3,2022-02-27 20:00:00,20220227,500.0,1,2022-03-08 20:33:40,20220308.0
BON00002646,U0003081,1,2023-01-19 22:00:00,20230119,200.0,1,2023-01-30 18:29:32,20230130.0
BON00002647,U0001570,1,2024-05-22 15:00:00,20240522,20.0,0,,
BON00002648,U0003430,3,2019-12-02 17:00:00,20191202,1000.0,1,2019-12-11 11:12:06,20191211.0
BON00002649,U0000780,2,2024-09-11 09:00:00,20240911,5000.0,0,,
BON00002650,U0003291,1,2024-08-28 22:00:00,20240828,200.0,1,2024-09-13 17:28:44,20240913.0
BON00002651,U0002734,4,2023-11-10 05:00:00,20231110,500.0,1,2023-11-17 09:38:27,20231117.0
BON00002652,U0001270,5,2022-05-02 08:00:00,20220502,20000.0,0,,
BON00002653,U0001981,2,2024-11-13 00:00:00,20241113,5000.0,1,2024-11-20 01:58:48,20241120.0
BON00002654,U0003816,1,2024-11-06 06:00:00,20241106,20.0,0,,
BON00002655,U0003984,1,2022-10-15 18:00:00,20221015,100.0,1,2022-10-19 14:19:10,20221019.0
BON00002656,U0001343,2,2023-03-01 08:00:00,20230301,10000.0,1,2023-03-07 14:08:02,20230307.0
BON00002657,U0000224,1,2025-01-31 10:00:00,20250131,20.0,1,2025-02-03 21:15:56,20250203.0
BON00002658,U0003652,4,2021-05-26 06:00:00,20210526,3000.0,1,2021-06-01 22:01:23,20210601.0
BON00002659,U0000422,1,2025-01-06 22:00:00,20250106,200.0,1,2025-01-07 13:04:55,20250107.0
BON00002660,U0001575,2,2020-09-02 09:00:00,20200902,1000.0,0,,
BON00002661,U0003974,2,2020-03-05 01:00:00,20200305,5000.0,0,,
BON00002662,U0002089,2,2021-02-08 16:00:00,20210208,2000.0,1,2021-02-08 16:12:48,20210208.0
BON00002663,U0000379,1,2024-06-26 11:00:00,20240626,200.0,1,2024-07-04 09:22:25,20240704.0
BON00002664,U0000960,2,2024-08-03 22:00:00,20240803,5000.0,1,2024-08-04 06:10:30,20240804.0
BON00002665,U0003452,1,2023-10-20 11:00:00,20231020,100.0,1,2023-10-22 05:44:06,20231022.0
BON00002666,U0001692,3,2023-08-24 21:00:00,20230824,1000.0,0,,
BON00002667,U0000816,4,2020-09-19 06:00:00,20200919,500.0,0,,
BON00002668,U0001331,2,2019-10-07 10:00:00,20191007,5000.0,0,,
BON00002669,U0001095,1,2024-08-04 14:00:00,20240804,100.0,0,,
BON00002670,U0003760,2,2019-11-26 10:00:00,20191126,1000.0,1,2019-11-27 08:31:45,20191127.0
BON00002671,U0000515,3,2021-12-18 21:00:00,20211218,2000.0,1,2021-12-21 21:16:57,20211221.0
BON00002672,U0001139,1,2020-07-25 15:00:00,20200725,200.0,1,2020-07-31 22:13:56,20200731.0
BON00002673,U0002774,2,2023-06-20 16:00:00,20230620,2000.0,1,2023-06-21 08:26:52,20230621.0
BON00002674,U0001723,2,2025-01-17 00:00:00,20250117,10000.0,0,,
BON00002675,U0002238,1,2020-04-17 02:00:00,20200417,20.0,1,2020-04-21 10:20:59,20200421.0
BON00002676,U0000032,3,2025-02-25 10:00:00,20250225,2000.0,1,2025-03-05 06:15:31,20250305.0
BON00002677,U0000323,3,2020-11-03 00:00:00,20201103,500.0,1,2020-11-03 07:57:02,20201103.0
BON00002678,U0003127,1,2019-05-11 19:00:00,20190511,200.0,1,2019-05-28 07:25:11,20190528.0
BON00002679,U0003659,4,2025-02-19 10:00:00,20250219,1000.0,0,,
BON00002680,U0002834,2,2020-06-25 09:00:00,20200625,10000.0,1,2020-06-29 01:14:53,20200629.0
BON00002681,U0001429,1,2022-03-01 18:00:00,20220301,200.0,1,2022-03-02 15:27:53,20220302.0
BON00002682,U0001213,1,2022-05-03 02:00:00,20220503,50.0,1,2022-05-06 20:21:36,20220506.0
BON00002683,U0000099,2,2021-01-11 04:00:00,20210111,1000.0,1,2021-01-11 06:21:52,20210111.0
BON00002684,U0002551,1,2019-12-18 15:00:00,20191218,50.0,0,,
BON00002685,U0000774,2,2022-12-29 04:00:00,20221229,5000.0,0,,
BON00002686,U0003397,1,2021-01-19 11:00:00,20210119,50.0,1,2021-01-21 02:12:41,20210121.0
BON00002687,U0001260,1,2023-08-31 12:00:00,20230831,20.0,0,,
BON00002688,U0000662,1,2019-12-07 14:00:00,20191207,100.0,0,,
BON00002689,U0003591,3,2024-08-01 02:00:00,20240801,1000.0,1,2024-08-01 07:26:49,20240801.0
BON00002690,U0001487,4,2020-01-17 07:00:00,20200117,3000.0,1,2020-02-03 08:15:04,20200203.0
BON00002691,U0000852,4,2025-08-22 15:00:00,20250822,2000.0,0,,
BON00002692,U0001458,2,2024-08-31 14:00:00,20240831,500.0,0,,
BON00002693,U0002568,1,2023-09-09 00:00:00,20230909,200.0,0,,
BON00002694,U0001599,1,2020-12-05 10:00:00,20201205,20.0,1,2020-12-09 13:13:34,20201209.0
BON00002695,U0001892,1,2022-05-17 12:00:00,20220517,20.0,1,2022-05-21 19:28:47,20220521.0
BON00002696,U0001011,2,2020-05-17 10:00:00,20200517,5000.0,0,,
BON00002697,U0003818,2,2022-10-30 09:00:00,20221030,5000.0,0,,
BON00002698,U0001781,2,2023-04-18 03:00:00,20230418,2000.0,0,,
BON00002699,U0000214,3,2019-05-03 02:00:00,20190503,1000.0,0,,
BON00002700,U0002711,4,2022-10-28 19:00:00,20221028,1000.0,1,2022-11-02 23:45:51,20221102.0
BON00002701,U0003339,1,2022-07-29 16:00:00,20220729,100.0,1,2022-08-05 22:50:40,20220805.0
BON00002702,U0001710,1,2025-02-21 06:00:00,20250221,100.0,1,2025-02-23 08:08:06,20250223.0
BON00002703,U0002591,5,2020-04-06 04:00:00,20200406,2000.0,0,,
BON00002704,U0002440,1,2024-10-11 15:00:00,20241011,50.0,1,2024-10-17 10:10:04,20241017.0
BON00002705,U0002672,2,2024-08-22 14:00:00,20240822,5000.0,1,2024-08-26 01:57:50,20240826.0
BON00002706,U0000206,1,2020-05-17 21:00:00,20200517,200.0,1,2020-05-19 14:35:03,20200519.0
BON00002707,U0001571,1,2024-06-26 03:00:00,20240626,50.0,1,2024-06-28 02:49:36,20240628.0
BON00002708,U0003317,2,2021-10-20 11:00:00,20211020,5000.0,1,2021-11-04 15:38:52,20211104.0
BON00002709,U0001866,1,2020-12-24 14:00:00,20201224,20.0,1,2020-12-24 19:23:03,20201224.0
BON00002710,U0002606,2,2024-07-18 02:00:00,20240718,2000.0,0,,
BON00002711,U0002561,1,2019-07-02 14:00:00,20190702,50.0,1,2019-07-08 21:14:19,20190708.0
BON00002712,U0003198,1,2022-03-24 17:00:00,20220324,50.0,1,2022-03-27 01:14:24,20220327.0
BON00002713,U0002456,2,2019-02-21 06:00:00,20190221,10000.0,0,,
BON00002714,U0002593,2,2022-07-14 10:00:00,20220714,5000.0,1,2022-07-14 10:55:58,20220714.0
BON00002715,U0001895,2,2021-09-25 08:00:00,20210925,2000.0,1,2021-10-11 02:17:53,20211011.0
BON00002716,U0002710,4,2023-05-27 15:00:00,20230527,3000.0,1,2023-05-28 21:13:54,20230528.0
BON00002717,U0002166,2,2020-04-16 11:00:00,20200416,5000.0,1,2020-05-01 01:35:02,20200501.0
BON00002718,U0002425,3,2021-10-12 16:00:00,20211012,2000.0,0,,
BON00002719,U0003272,2,2020-06-28 04:00:00,20200628,500.0,1,2020-07-08 22:19:57,20200708.0
BON00002720,U0003062,5,2025-05-27 00:00:00,20250527,2000.0,1,2025-06-26 00:00:00,20250626.0
BON00002721,U0002404,2,2025-09-22 03:00:00,20250922,1000.0,1,2025-09-28 22:19:24,20250928.0
BON00002722,U0000132,2,2025-12-02 11:00:00,20251202,500.0,0,,
BON00002723,U0000117,1,2025-03-20 16:00:00,20250320,100.0,1,2025-03-27 02:28:34,20250327.0
BON00002724,U0001006,2,2019-10-11 20:00:00,20191011,2000.0,1,2019-10-12 10:43:05,20191012.0
BON00002725,U0000511,5,2020-02-14 23:00:00,20200214,5000.0,0,,
BON00002726,U0002908,1,2023-03-13 03:00:00,20230313,20.0,0,,
BON00002727,U0003444,2,2020-06-01 02:00:00,20200601,1000.0,0,,
BON00002728,U0002204,2,2022-07-24 03:00:00,20220724,10000.0,1,2022-07-24 18:56:25,20220724.0
BON00002729,U0003821,1,2022-01-20 19:00:00,20220120,200.0,1,2022-02-19 19:00:00,20220219.0
BON00002730,U0000818,1,2023-11-25 15:00:00,20231125,50.0,1,2023-12-13 05:26:20,20231213.0
BON00002731,U0001818,2,2023-08-05 15:00:00,20230805,1000.0,1,2023-08-31 06:21:41,20230831.0
BON00002732,U0001293,4,2024-05-12 08:00:00,20240512,500.0,1,2024-05-21 00:12:26,20240521.0
BON00002733,U0002471,2,2020-09-09 20:00:00,20200909,1000.0,1,2020-09-14 03:47:53,20200914.0
BON00002734,U0001422,1,2023-02-21 20:00:00,20230221,200.0,1,2023-02-23 18:27:39,20230223.0
BON00002735,U0001514,4,2023-09-29 05:00:00,20230929,1000.0,1,2023-10-07 11:52:23,20231007.0
BON00002736,U0000873,3,2022-03-03 06:00:00,20220303,500.0,1,2022-03-15 03:22:15,20220315.0
BON00002737,U0002330,1,2019-05-19 11:00:00,20190519,50.0,1,2019-05-31 05:10:14,20190531.0
BON00002738,U0002251,2,2025-09-13 17:00:00,20250913,2000.0,0,,
BON00002739,U0001020,5,2025-11-05 01:00:00,20251105,2000.0,1,2025-11-07 00:01:39,20251107.0
BON00002740,U0000738,1,2021-11-19 21:00:00,20211119,50.0,1,2021-11-22 11:47:19,20211122.0
BON00002741,U0002669,2,2025-04-24 12:00:00,20250424,1000.0,1,2025-05-05 22:27:40,20250505.0
BON00002742,U0001349,1,2019-09-27 02:00:00,20190927,20.0,0,,
BON00002743,U0000539,5,2025-02-15 03:00:00,20250215,2000.0,0,,
BON00002744,U0002422,2,2021-11-01 12:00:00,20211101,2000.0,1,2021-11-13 00:47:14,20211113.0
BON00002745,U0003006,3,2024-01-18 22:00:00,20240118,500.0,0,,
BON00002746,U0003180,2,2025-03-29 15:00:00,20250329,2000.0,1,2025-04-06 06:54:11,20250406.0
BON00002747,U0002551,2,2023-08-26 14:00:00,20230826,1000.0,0,,
BON00002748,U0002147,4,2025-01-25 23:00:00,20250125,3000.0,1,2025-02-10 22:17:43,20250210.0
BON00002749,U0000496,2,2020-05-06 20:00:00,20200506,10000.0,0,,
BON00002750,U0003271,2,2020-01-19 04:00:00,20200119,5000.0,1,2020-01-25 16:20:16,20200125.0
BON00002751,U0001644,2,2020-05-02 18:00:00,20200502,500.0,1,2020-05-03 00:50:48,20200503.0
BON00002752,U0002198,3,2021-05-05 18:00:00,20210505,500.0,0,,
BON00002753,U0000665,2,2025-09-05 14:00:00,20250905,2000.0,1,2025-09-07 17:37:33,20250907.0
BON00002754,U0000335,2,2020-10-02 15:00:00,20201002,10000.0,1,2020-10-10 20:22:00,20201010.0
BON00002755,U0000335,3,2025-05-11 16:00:00,20250511,500.0,1,2025-05-19 02:24:57,20250519.0
BON00002756,U0003956,2,2024-02-20 16:00:00,20240220,10000.0,1,2024-02-25 18:04:42,20240225.0
BON00002757,U0001686,4,2022-09-30 20:00:00,20220930,500.0,1,2022-10-07 20:07:53,20221007.0
BON00002758,U0001284,2,2022-03-11 15:00:00,20220311,10000.0,1,2022-03-14 01:52:05,20220314.0
BON00002759,U0001463,2,2025-10-27 01:00:00,20251027,10000.0,1,2025-10-31 00:59:39,20251031.0
BON00002760,U0002180,2,2020-10-25 11:00:00,20201025,1000.0,1,2020-10-27 23:37:22,20201027.0
BON00002761,U0000119,1,2022-03-02 07:00:00,20220302,200.0,1,2022-03-02 13:19:40,20220302.0
BON00002762,U0001022,1,2024-07-11 23:00:00,20240711,200.0,0,,
BON00002763,U0001114,3,2020-12-02 20:00:00,20201202,2000.0,1,2020-12-05 07:29:48,20201205.0
BON00002764,U0001626,1,2022-02-05 21:00:00,20220205,100.0,1,2022-02-07 10:13:36,20220207.0
BON00002765,U0002809,5,2022-10-27 07:00:00,20221027,5000.0,1,2022-10-28 18:23:34,20221028.0
BON00002766,U0000131,1,2023-12-14 16:00:00,20231214,50.0,1,2023-12-17 12:03:42,20231217.0
BON00002767,U0001333,1,2024-05-18 14:00:00,20240518,50.0,1,2024-05-25 04:44:06,20240525.0
BON00002768,U0002179,2,2022-12-06 04:00:00,20221206,500.0,1,2022-12-06 06:06:41,20221206.0
BON00002769,U0001114,1,2021-11-09 08:00:00,20211109,200.0,1,2021-11-10 15:38:10,20211110.0
BON00002770,U0000451,1,2021-06-10 12:00:00,20210610,50.0,1,2021-06-14 08:57:07,20210614.0
BON00002771,U0003465,2,2025-10-22 20:00:00,20251022,5000.0,0,,
BON00002772,U0000242,1,2020-02-10 23:00:00,20200210,100.0,1,2020-02-11 16:30:28,20200211.0
BON00002773,U0001032,1,2019-05-21 18:00:00,20190521,20.0,1,2019-05-30 20:53:40,20190530.0
BON00002774,U0002602,2,2021-12-28 08:00:00,20211228,2000.0,0,,
BON00002775,U0001376,3,2022-12-14 11:00:00,20221214,500.0,0,,
BON00002776,U0003254,5,2023-06-02 16:00:00,20230602,2000.0,1,2023-06-06 02:11:33,20230606.0
BON00002777,U0001128,2,2019-09-13 06:00:00,20190913,500.0,0,,
BON00002778,U0003138,1,2019-12-01 05:00:00,20191201,50.0,1,2019-12-21 03:45:43,20191221.0
BON00002779,U0002724,4,2025-08-30 06:00:00,20250830,500.0,0,,
BON00002780,U0001116,4,2025-05-02 06:00:00,20250502,1000.0,0,,
BON00002781,U0001039,3,2021-12-19 15:00:00,20211219,200.0,0,,
BON00002782,U0000726,2,2025-03-10 04:00:00,20250310,500.0,1,2025-03-12 00:49:37,20250312.0
BON00002783,U0000327,5,2019-10-16 20:00:00,20191016,20000.0,1,2019-10-19 15:48:51,20191019.0
BON00002784,U0003880,5,2021-06-11 03:00:00,20210611,20000.0,0,,
BON00002785,U0000898,1,2019-07-06 18:00:00,20190706,200.0,0,,
BON00002786,U0002917,2,2021-12-02 15:00:00,20211202,500.0,0,,
BON00002787,U0003945,1,2023-03-10 19:00:00,20230310,50.0,0,,
BON00002788,U0000645,1,2020-02-28 06:00:00,20200228,100.0,0,,
BON00002789,U0001325,1,2025-12-31 02:00:00,20251231,20.0,0,,
BON00002790,U0001237,1,2024-02-18 05:00:00,20240218,50.0,1,2024-02-18 09:42:31,20240218.0
BON00002791,U0001172,4,2023-06-01 15:00:00,20230601,1000.0,0,,
BON00002792,U0000877,2,2023-12-05 22:00:00,20231205,10000.0,0,,
BON00002793,U0000028,1,2020-09-03 19:00:00,20200903,100.0,1,2020-09-14 08:05:49,20200914.0
BON00002794,U0003910,1,2022-10-10 16:00:00,20221010,100.0,1,2022-10-11 07:38:02,20221011.0
BON00002795,U0002901,2,2025-01-24 10:00:00,20250124,5000.0,0,,
BON00002796,U0001167,2,2021-04-28 04:00:00,20210428,2000.0,1,2021-05-08 05:38:28,20210508.0
BON00002797,U0003017,2,2019-06-09 20:00:00,20190609,5000.0,1,2019-06-12 01:31:05,20190612.0
BON00002798,U0003060,2,2019-05-20 06:00:00,20190520,10000.0,1,2019-06-12 01:46:59,20190612.0
BON00002799,U0002724,2,2024-09-26 00:00:00,20240926,2000.0,1,2024-09-29 12:49:51,20240929.0
BON00002800,U0000983,1,2022-01-27 08:00:00,20220127,100.0,0,,
BON00002801,U0001285,1,2022-02-09 00:00:00,20220209,20.0,1,2022-02-09 00:29:51,20220209.0
BON00002802,U0002457,3,2022-12-04 22:00:00,20221204,200.0,0,,
BON00002803,U0003931,1,2020-11-03 12:00:00,20201103,50.0,1,2020-11-21 09:59:54,20201121.0
BON00002804,U0000561,1,2020-12-26 08:00:00,20201226,20.0,0,,
BON00002805,U0003434,2,2020-04-20 07:00:00,20200420,1000.0,1,2020-04-29 02:53:50,20200429.0
BON00002806,U0001065,2,2020-11-15 17:00:00,20201115,5000.0,0,,
BON00002807,U0002534,1,2019-03-14 11:00:00,20190314,20.0,1,2019-03-15 11:42:10,20190315.0
BON00002808,U0003484,4,2025-08-29 09:00:00,20250829,2000.0,0,,
BON00002809,U0002780,1,2023-06-06 12:00:00,20230606,100.0,1,2023-06-14 18:36:10,20230614.0
BON00002810,U0002990,1,2024-06-09 22:00:00,20240609,20.0,1,2024-06-22 01:57:52,20240622.0
BON00002811,U0001963,2,2025-04-19 03:00:00,20250419,1000.0,1,2025-04-19 22:45:15,20250419.0
BON00002812,U0000498,2,2023-07-21 02:00:00,20230721,500.0,0,,
BON00002813,U0002393,2,2023-11-05 03:00:00,20231105,10000.0,1,2023-11-07 07:47:08,20231107.0
BON00002814,U0002626,1,2020-08-27 00:00:00,20200827,50.0,0,,
BON00002815,U0000400,4,2022-10-08 04:00:00,20221008,2000.0,1,2022-10-27 18:40:28,20221027.0
BON00002816,U0002554,1,2019-01-12 08:00:00,20190112,200.0,1,2019-01-12 08:22:09,20190112.0
BON00002817,U0002360,1,2025-11-02 12:00:00,20251102,50.0,1,2025-11-15 01:01:08,20251115.0
BON00002818,U0002136,3,2021-06-13 02:00:00,20210613,200.0,1,2021-06-26 18:28:33,20210626.0
BON00002819,U0003739,2,2021-12-19 03:00:00,20211219,10000.0,1,2021-12-22 01:15:47,20211222.0
BON00002820,U0003532,2,2023-08-26 12:00:00,20230826,500.0,0,,
BON00002821,U0001669,1,2025-05-23 12:00:00,20250523,20.0,0,,
BON00002822,U0003824,1,2023-12-08 05:00:00,20231208,200.0,1,2023-12-21 09:20:21,20231221.0
BON00002823,U0000786,1,2019-10-13 14:00:00,20191013,50.0,0,,
BON00002824,U0000311,1,2021-10-19 05:00:00,20211019,20.0,1,2021-11-01 13:21:55,20211101.0
BON00002825,U0003010,1,2025-12-31 18:00:00,20251231,50.0,1,2026-01-06 08:03:32,20260106.0
BON00002826,U0000124,2,2020-01-27 10:00:00,20200127,500.0,1,2020-01-28 15:19:30,20200128.0
BON00002827,U0003177,2,2021-01-04 10:00:00,20210104,2000.0,0,,
BON00002828,U0003225,3,2022-11-22 17:00:00,20221122,200.0,0,,
BON00002829,U0003361,4,2020-03-15 02:00:00,20200315,3000.0,1,2020-03-19 21:25:41,20200319.0
BON00002830,U0003069,2,2023-06-23 09:00:00,20230623,2000.0,1,2023-07-03 08:55:02,20230703.0
BON00002831,U0000640,2,2020-05-25 20:00:00,20200525,2000.0,1,2020-06-03 02:14:37,20200603.0
BON00002832,U0001078,3,2019-01-29 08:00:00,20190129,500.0,1,2019-01-31 11:34:08,20190131.0
BON00002833,U0003096,4,2021-03-28 23:00:00,20210328,2000.0,1,2021-04-10 23:08:55,20210410.0
BON00002834,U0002736,1,2020-08-09 02:00:00,20200809,100.0,1,2020-08-12 06:23:28,20200812.0
BON00002835,U0001567,2,2024-11-01 14:00:00,20241101,2000.0,1,2024-11-05 22:59:51,20241105.0
BON00002836,U0000693,1,2024-04-04 00:00:00,20240404,200.0,1,2024-04-04 16:32:01,20240404.0
BON00002837,U0000426,2,2020-04-15 08:00:00,20200415,10000.0,0,,
BON00002838,U0002946,4,2022-03-10 12:00:00,20220310,500.0,1,2022-03-11 11:15:46,20220311.0
BON00002839,U0000791,4,2019-11-05 20:00:00,20191105,2000.0,1,2019-11-12 15:03:48,20191112.0
BON00002840,U0000983,2,2019-09-01 09:00:00,20190901,2000.0,1,2019-09-08 09:05:25,20190908.0
BON00002841,U0002129,2,2020-07-01 00:00:00,20200701,500.0,0,,
BON00002842,U0002489,1,2020-05-16 02:00:00,20200516,200.0,1,2020-05-16 10:30:45,20200516.0
BON00002843,U0001160,1,2019-01-25 19:00:00,20190125,100.0,1,2019-01-28 01:14:14,20190128.0
BON00002844,U0000922,1,2021-11-26 10:00:00,20211126,20.0,1,2021-12-01 03:02:46,20211201.0
BON00002845,U0002512,3,2024-04-24 01:00:00,20240424,2000.0,0,,
